Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1
CPIQ.SE908200,2012.09,3119.047619,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2012.12,2833.333333,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2013.03,2642.857143,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2013.06,2523.809524,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2013.09,2345.238095,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2013.12,2214.285714,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2014.03,2083.333333,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2014.06,1904.761905,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2014.09,1761.904762,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2014.12,1547.619048,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2015.03,1511.904762,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2015.06,1535.714286,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2015.09,1511.904762,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2015.12,1416.666667,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2016.03,1369.047619,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2016.06,1309.52381,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2016.09,1285.714286,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2016.12,1154.761905,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2017.03,1142.857143,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2017.06,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2017.09,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2017.12,1021,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2018.03,1004,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2018.06,912,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2018.09,834,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2018.12,803,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE908200,2019.03,773,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication equipment
CPIQ.SE9083,1999.06,1419.312169,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,1999.09,1310.846561,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,1999.12,1298.941799,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2000.03,1283.068783,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2000.06,1277.777778,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2000.09,1271.164021,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2000.12,1269.84127,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2001.03,1257.936508,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2001.06,1255.291005,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2001.09,1265.873016,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2001.12,1260.582011,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2002.03,1275.132275,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2002.06,1287.037037,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2002.09,1285.714286,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2002.12,1293.650794,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2003.03,1302.910053,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2003.06,1302.910053,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2003.09,1302.910053,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2003.12,1302.910053,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2004.03,1304.232804,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2004.06,1305.555556,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2004.09,1296.296296,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2004.12,1296.296296,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2005.03,1283.068783,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2005.06,1283.068783,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2005.09,1287.037037,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2005.12,1288.359788,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2006.03,1297.619048,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2006.06,1322.751323,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2006.09,1322.751323,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2006.12,1322.751323,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2007.03,1328.042328,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2007.06,1337.301587,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2007.09,1334.656085,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2007.12,1330.687831,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2008.03,1330.687831,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2008.06,1335.978836,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2008.09,1321.428571,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2008.12,1321.428571,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2009.03,1321.428571,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2009.06,1332.010582,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2009.09,1330.687831,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2009.12,1322.751323,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2010.03,1314.814815,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2010.06,1312.169312,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2010.09,1314.814815,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2010.12,1324.074074,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2011.03,1313.492063,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2011.06,1300.26455,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2011.09,1255.291005,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2011.12,1210.31746,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2012.03,1212.962963,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2012.06,1182.539683,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2012.09,1161.375661,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2012.12,1141.534392,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2013.03,1125.661376,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2013.06,1124.338624,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2013.09,1116.402116,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2013.12,1116.402116,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2014.03,1103.174603,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2014.06,1095.238095,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2014.09,1083.333333,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2014.12,1066.137566,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2015.03,1067.460317,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2015.06,1047.619048,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2015.09,1038.359788,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2015.12,1033.068783,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2016.03,1039.68254,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2016.06,1039.68254,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2016.09,1031.746032,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2016.12,1025.132275,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2017.03,1013.227513,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2017.06,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2017.09,985.449735,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2017.12,961,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2018.03,963,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2018.06,959,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2018.09,954,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2018.12,964,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE9083,2019.03,969,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups for New Zealand,Telecommunication services
CPIQ.SE908300,1999.06,1419.312169,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,1999.09,1310.846561,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,1999.12,1298.941799,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2000.03,1283.068783,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2000.06,1277.777778,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2000.09,1271.164021,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2000.12,1269.84127,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2001.03,1257.936508,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2001.06,1255.291005,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2001.09,1265.873016,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2001.12,1260.582011,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2002.03,1275.132275,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2002.06,1287.037037,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2002.09,1285.714286,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2002.12,1293.650794,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2003.03,1302.910053,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2003.06,1302.910053,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2003.09,1302.910053,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2003.12,1302.910053,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2004.03,1304.232804,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2004.06,1305.555556,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2004.09,1296.296296,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2004.12,1296.296296,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2005.03,1283.068783,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2005.06,1283.068783,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
CPIQ.SE908300,2005.09,1287.037037,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Telecommunication services
